"time","ankle_moment","knee_moment","hip_moment","ankle_fx","ankle_fy","knee_fx","knee_fy","hip_fx","hip_fy"
7.28,0.4133732864,-18.4973745578,-48.3107943634,46.6997940625,-511.8390727444,36.399724375,-482.2943597627,133.7744141051,-428.3184315436
7.2866666667,1.0351424955,8.2215254423,-38.9563353412,79.2186759375,-550.8342423412,84.1471621125,-543.4762370537,83.4156979304,-523.3829606879
7.2933333333,-2.3949981227,40.0511126722,15.6444387913,111.22393375,-546.7574952475,165.0478224363,-516.4957652637,115.8740183823,-477.1758700221
7.3,5.7623522603,31.5664955607,-50.2062765508,106.0518496875,-581.6092365756,81.5454574687,-586.1867110592,2.5236538328,-611.776095137
7.3066666667,-5.2954828357,10.3191916475,-102.9208172836,90.137070625,-610.9936003662,27.4675598276,-611.0970743913,-95.2385157004,-572.5796592717
7.3133333333,-11.1678354217,9.5824699658,-112.1308738561,95.0100753125,-635.078289985,19.3500388887,-611.7092500315,-116.3401176691,-560.3817429349
7.32,-11.838022191,23.0099737838,-84.1274572671,107.670385,-653.0190819631,53.432161435,-628.5636606217,-85.6738618372,-546.1430077951
7.3266666667,-18.3734291939,14.516014491,-89.7025866908,96.5037278125,-671.2403729788,42.4015429037,-632.4009315265,-62.6120947723,-552.0975005911
7.3333333333,-11.2986218054,25.0727315955,-77.5333688018,96.9541596875,-696.470471035,46.24983173,-663.0606199783,-57.9092474679,-555.1466650105
7.34,-18.410972858,20.3601049727,-68.0624012191,90.9267325,-718.8633822756,57.33218068,-681.32539544,-20.3474216899,-535.0289819407
7.3466666667,-20.7693445257,16.823871185,-66.0094889337,84.9032959375,-736.1974105569,54.2254129075,-702.703371006,11.9567254193,-564.5948586691
7.3533333333,-19.0203656867,36.8948703687,-17.4502733322,91.43538,-763.5437068756,114.5246381025,-724.1888732571,112.6450828904,-638.0214194361
7.36,-31.3164952672,7.9676187835,-50.1780632508,68.948319375,-767.212874785,67.9540711387,-727.7309810616,74.4709672328,-586.505579118
7.3666666667,-22.9882822994,21.8920682804,-21.7980552032,68.291971875,-780.6742904444,83.9830591688,-740.5979855295,126.3985129329,-609.4970894319
7.3733333333,-31.9015673116,18.0070320754,-21.1295023205,72.0358403125,-767.2644498256,88.8331162224,-713.9844583706,112.2376028484,-582.773487566
7.38,-29.3504808049,19.4616813132,-34.3519368258,66.429183125,-756.9944087881,70.8609338638,-716.533308817,27.0322628937,-549.437273371
7.3866666667,-27.6724637826,21.4691791029,-42.3051124469,69.0137746875,-736.9426736006,55.2536589488,-707.9717094819,49.2007336628,-668.4034951701
7.3933333333,-38.9324493706,13.6692503898,-56.5416805492,69.3738215625,-714.0489145912,52.3845368062,-684.7546759834,-32.4203315438,-567.6877132288
7.4,-37.4027301843,12.1850117288,-51.0623348746,61.694760625,-700.8024774881,44.4085229163,-677.9966453451,11.3648060343,-629.3040663423
7.4066666667,-41.3166296,4.5926311318,-56.5295859844,55.417934375,-670.2513267944,30.9589613449,-644.3185334197,6.2856565909,-578.8434674761
7.4133333333,-40.0572007355,21.2245746471,-19.2787075811,65.870525625,-656.7062944413,76.8826605076,-622.2086394209,15.2621293694,-499.9996491708
7.42,-40.5721607203,7.0804796855,-38.8438511477,52.5785353125,-637.59073431,34.65097251,-606.1442708766,30.6480406922,-542.0888135736
7.4266666667,-45.175131504,5.1851762595,-41.0315856962,52.5089671875,-630.53394771,41.1851094413,-598.5749372617,-48.010911199,-504.6785819707
7.4333333333,-45.6429823393,5.8175120813,-20.3388323012,49.7310328125,-614.6818837756,45.68407713,-575.3795843993,102.1535854202,-449.4725574336
7.44,-51.0734366494,-1.3830750503,-33.8265629056,42.646009375,-601.1140998662,41.0594099612,-562.6577976854,0.5732225672,-440.1940969304
7.4466666667,-53.4947141147,-5.3705173036,-37.4919866882,42.573990625,-589.2249374913,31.84326142,-549.2637990159,15.0527260061,-453.3974615493
7.4533333333,-52.9051975164,-4.1322522329,-29.0222162515,41.6818028125,-571.2530129537,37.6107488538,-529.7767070197,17.9653726518,-439.4649996601
7.46,-55.9530068975,-5.4872311865,-18.5557318108,41.818413125,-560.4963654475,46.3543306062,-527.4572313895,51.869901946,-418.6257504769
7.4666666667,-57.6101457688,-8.4296592718,-25.041390539,38.6830046875,-547.7374185475,39.50856499,-513.7644140957,26.3303737242,-402.6000595541
7.4733333333,-63.0758776059,-15.6746583972,-31.7132313553,39.07240375,-532.7516695288,33.6067592237,-498.2941653461,17.4269608937,-399.461255346
7.48,-66.8160292974,-16.6265755919,-23.002395136,40.9545915625,-520.7608521912,44.2964783237,-485.4228902781,39.3182609298,-388.7249561541
7.4866666667,-63.4468945878,-13.2523557134,-19.5115411628,42.5,-515.11806006,40.376242235,-482.982704645,38.0090442349,-386.2653594974
7.4933333333,-65.8666869943,-5.1828727149,9.5457490023,51.6675678125,-503.6398753288,81.9373348738,-430.8768006602,74.2747149479,-339.4207897874
7.5,-61.126610971,-18.243739105,-35.7879068946,32.740244375,-531.2943071912,4.4418717837,-538.5373542,3.4902581877,-451.9819166268
7.5066666667,-71.4097057132,-23.353518977,-31.3834402967,33.4761784375,-519.3197167131,27.4096317324,-471.4667192587,10.0580703923,-365.5999171213
7.5133333333,-72.8284418892,-22.9235994991,-25.8563064324,29.7897840625,-529.9153519975,29.2448520739,-508.0727201826,29.8792611379,-409.9911588276
7.52,-74.7040201841,-26.8981730558,-29.3035305617,24.878413125,-534.1712084506,23.2195188824,-491.5125089319,29.5399375425,-399.7539701546
7.5266666667,-80.2697274663,-26.8596325424,-15.6651594827,30.40721125,-539.4526706819,40.0480764775,-502.3739348025,62.1340338174,-396.3340904913
7.5333333333,-77.6687915159,-29.2404846893,-35.4732304974,25.797549375,-544.1972528663,12.6624340912,-506.0523004146,-2.0047247167,-418.056896298
7.54,-81.4505334585,-26.2437885837,-14.2594813846,24.9544225,-546.7933518444,39.9567655113,-519.1360080849,15.4562662112,-416.9885474451
7.5466666667,-89.5563367679,-40.6062710167,-35.6420136304,18.9681971875,-547.0644515162,15.3697803887,-501.5663920324,35.1855948467,-386.7681518411
7.5533333333,-84.6202697249,-30.734713523,-16.669394078,21.9769953125,-557.2716158913,26.9295797638,-520.2913331308,51.3093519658,-422.3586685299
7.56,-94.4390875819,-38.0659565241,-22.8268762016,17.040816875,-577.6674485162,26.1367501137,-552.2949322908,39.4617076558,-456.3900094968
7.5666666667,-89.7923517206,-38.3825568969,-27.1896153128,9.1441596875,-582.3856314131,9.5926985713,-541.1812550924,23.9426528472,-430.9441320074
7.5733333333,-96.4616322475,-43.5092567098,-41.4566819682,5.4045915625,-600.0799964319,0.011241865,-555.325120014,-11.971514411,-439.0502217102
7.58,-96.55601946,-32.8965881841,11.0760512141,9.5090609375,-609.7194339162,44.70653681,-591.9858225056,114.2595484461,-499.4349825578
7.5866666667,-92.9844698282,-36.4378762369,-18.5822730328,1.433605625,-616.454583385,7.8126525575,-569.3487957407,25.5548015673,-455.0310967433
7.5933333333,-98.471547555,-46.9412247234,-41.3773987756,-8.9322815625,-625.8558845444,-20.7132291937,-588.4620442689,-9.9756190656,-489.0749732169
7.6,-102.9993854368,-36.6127749591,-6.6508919807,-4.82952125,-646.2790192506,17.6580573099,-636.3079990011,49.60339432,-533.2164997989
7.6066666667,-98.0878189485,-48.2615406418,-40.9318728622,-17.479276875,-630.16632626,-31.4562771,-573.565157014,-9.8342905681,-459.1769155163
7.6133333333,-108.8032499967,-32.8649893525,4.6168929776,-2.6391646875,-646.8400746631,42.4168382625,-597.7543726421,55.2778249966,-478.0070315921
7.62,-105.5225297424,-61.0830943247,-62.973785663,-35.9240559375,-660.3417193225,-74.0801782424,-634.8560733505,-56.0208247004,-524.8604044615
7.6266666667,-114.558446613,-40.1574663737,4.336611406,-18.6775778125,-658.9199500194,31.5152447974,-605.014515012,87.3030000634,-501.8737780914
7.6333333333,-113.0684327804,-56.3264140436,-45.0320996321,-40.9514646875,-677.7214560475,-48.9979568638,-649.4992253718,-34.7213857257,-536.9583451933
7.64,-113.3535177501,-52.3925230994,-31.2842855165,-42.1418028125,-677.2592319662,-36.0993543837,-640.412134937,-2.2507901818,-553.026757745
7.6466666667,-117.946285509,-54.6381238623,-24.3324298696,-49.3197840625,-690.9748106944,-33.2439017125,-656.7729814491,9.7325779776,-566.74486441
7.6533333333,-115.9183580029,-52.7534265033,-42.400183792,-54.4,-690.5200911069,-48.5176885038,-655.0033355312,-126.2185956559,-577.5405421958
7.66,-122.475753007,-55.9437686093,-14.6789467613,-59.9351925,-701.0557966319,-40.8540218925,-670.7868527125,115.2579518115,-562.8343124173
7.6666666667,-119.0318248933,-46.2358543748,-10.0063652876,-58.710338125,-709.5481090881,-33.7546296587,-678.4067997948,7.1718565634,-596.7543027192
7.6733333333,-116.1810840965,-51.9607285626,-30.2069993915,-72.8891078125,-712.9880634413,-75.9511436238,-686.380316217,-27.0448329438,-592.0841411838
7.68,-121.6899727011,-40.5478798144,8.1508458127,-70.6385821875,-723.4186706787,-29.34968397,-687.5390883464,121.4905397878,-593.567456159
7.6866666667,-114.9108603442,-37.9495399742,-5.3093528166,-65.6936809375,-707.6842495663,-45.2342444012,-668.0264772944,-82.8868957892,-606.9581871476
7.6933333333,-115.401963722,-37.6159948874,-24.6396524525,-71.7121409375,-711.3953224912,-72.70561181,-671.1343392703,-66.2881380319,-565.2362901192
7.7,-121.0093328215,-40.5755337995,0.7015894796,-84.7634365625,-717.8307423006,-56.7309223737,-702.7753666706,-62.1210322199,-658.3248064838
7.7066666667,-109.2330273062,-29.5763392661,2.7306302554,-84.56836625,-707.1793215694,-74.9034027463,-646.6776131032,146.7799555578,-465.294590848
7.7133333333,-128.7935350058,-47.7257460083,-30.6149537281,-101.6602159375,-712.8588604912,-84.4221747812,-703.5807822885,-213.0036357453,-717.3365435643
7.72,-121.3523093397,-38.3229954658,-9.79942775,-98.3705071875,-701.8135010819,-80.2828074526,-648.1092400394,54.0604134434,-483.7657824277
7.7266666667,-121.7564857896,-36.4138001354,-5.7584354434,-109.5485821875,-701.3710951787,-84.3285700462,-670.6824758916,-10.0174904301,-576.4445339292
7.7333333333,-121.7399062461,-37.3144582893,-15.0843081724,-113.55394375,-686.21139611,-94.4564485038,-651.332708474,-31.2498947059,-597.3759545588
7.74,-107.7694880842,-28.3323816793,-22.1212669034,-121.7545915625,-665.4981112412,-112.0095595925,-619.2019712635,-90.2408067843,-479.1334189825
7.7466666667,-109.5289238163,-24.2727250859,10.1289457063,-120.53471375,-645.5364905537,-82.5643813813,-613.9340024421,8.5372336487,-525.3070298991
7.7533333333,-102.3433768652,-17.8953961248,6.116595044,-123.4501221875,-626.1077718881,-95.4891254637,-607.7329830829,-40.7500389118,-588.5773538449
7.76,-102.2945614886,-22.8556552625,-8.315876617,-136.413990625,-609.8199085194,-104.5102049613,-560.1853799172,-37.4711576013,-391.9883606814
7.7666666667,-96.8682207484,-23.7206888737,-17.0355409372,-135.716300625,-561.9167356944,-113.172751875,-528.3946255385,-71.3680351949,-484.5024873599
7.7733333333,-92.6720077942,-17.746286548,1.5487093756,-135.2284884375,-532.192071435,-92.16098196,-506.961400773,-32.7111713879,-416.4633949308
7.78,-79.462994026,-13.6359079589,-24.8810388026,-128.0660378125,-481.9508374381,-102.8693465838,-414.1941718869,-88.6661585839,-241.7229399422
7.7866666667,-75.176603263,-12.8440105751,23.8700259902,-128.9016153125,-429.6100442319,-57.2963082088,-388.1156024015,63.8237446592,-302.6415008747
7.7933333333,-57.7682945036,-5.0732939111,17.1928284647,-117.5912303125,-370.4345360475,-62.0781301975,-329.013866037,21.7277805966,-231.4867024536
7.8,-55.2300290868,-8.0222235975,17.7500888698,-106.1212771875,-309.2950862662,-42.42564624,-275.9784333495,49.1162676178,-172.1355855021
7.8066666667,-35.0800265192,13.3119253956,41.2309171035,-60.881399375,-250.5840201038,-7.8442028037,-216.0210198866,68.4198151623,-153.4133408804
7.8133333333,-20.9849727192,5.2266931867,10.9606527144,-74.3621878125,-195.8363448569,-38.85998535,-149.6880594644,2.9944424881,-39.3856017146
7.82,-20.7456384599,-14.3595951833,-12.3552204484,-61.2209390625,-128.8094173288,-40.4490022988,-58.0920064629,24.296230199,20.0565641331
7.8266666667,6.2225555798,0.5695671712,34.0555693971,21.452731875,31.6294742431,51.2327597738,69.6518986205,154.828445848,107.7645228821
7.8333333333,0.6880132505,12.0299699938,51.7894012013,24.9069853125,12.5662373338,91.7369469,35.0190763715,74.143931364,132.7895879093
7.84,0.2805112002,12.1459349224,53.8397392371,25.7553984375,15.4453878744,89.3320927312,35.3999352924,179.9436977752,127.0091038758
7.8466666667,1.2265924765,4.1389658857,34.3412582149,16.3016521875,12.3959486994,68.84988696,43.6144968549,-12.16746459,118.5072233217
7.8533333333,3.0475490461,0.3095163571,1.6427552786,15.0896334375,10.3700593587,14.2967224125,52.3397813859,75.2070941505,193.6707603603
7.86,3.4513276145,7.5816510095,32.1806805938,20.11951125,7.4993929494,51.6229545825,37.2812951585,61.9226330804,191.6505639971
7.8666666667,25.274510416,22.4974978512,46.2590742042,21.845999375,29.30795654,50.53694066,67.8394764373,123.0891921621,245.3637292326
7.8733333333,25.6019969654,20.9344312133,22.7163127388,31.3426565625,36.0294381338,49.9278690975,81.4625488763,-132.4410648225,198.3297201197
7.88,28.8382947081,24.9881150008,48.9028828313,34.538111875,34.31829374,52.1454008125,75.3212862076,94.7786367927,277.0591339054
7.8866666667,25.6344398137,23.5013243305,51.4413057893,28.736384375,26.1235835306,47.2329774425,59.9515085857,113.2943720282,262.8409981105
7.8933333333,29.4111402644,25.6908780489,-7.9859248976,27.1650603125,22.3525355025,8.20515845,81.5305256543,-251.9664721359,293.235460531
7.9,23.0701616298,28.2984536123,66.4513926902,20.809943125,11.4025195212,61.9464780475,34.7447404254,119.9309930576,256.5540599652
7.9066666667,20.5759076255,19.4690984947,22.0649362174,16.010619375,15.0887904806,21.533011455,48.5694671486,-27.6905037573,218.3681325512
7.9133333333,22.420224303,20.3763590395,36.996858695,14.6986475,19.0704592713,30.4464823475,40.3909125344,14.1696288996,212.4137971778
7.92,15.1969090319,9.2252089658,10.8664159818,7.491004375,20.4324137775,5.8484347713,47.336904066,-27.0485158346,197.5704412788
7.9266666667,25.9826194073,17.8529572956,20.3118780218,8.2943471875,26.8790059556,6.4434440987,55.8383018445,-35.2145063054,217.1926985415
7.9333333333,21.2179464642,13.4766258665,20.1572114693,6.787305,27.2983581431,3.73382019,32.990846049,14.862017988,91.8183465691
7.94,14.4434743902,17.0478739043,32.6311116412,19.9589571875,28.0299986556,52.4333278437,38.7149497731,0.1348224297,184.7938177761
7.9466666667,21.7691439858,8.0370327224,0.7242042297,-6.999615,18.9631115431,-33.9033970237,46.4743342385,-65.1646138118,145.9530158531
7.9533333333,15.7099510303,19.1354506297,35.9996104755,19.87354875,28.6977884025,56.6273068499,26.0101396106,11.25995718,94.8447329558
7.96,22.5899613751,17.9522475171,37.4277216728,8.2686759375,20.2032129806,4.3577589113,27.9431992676,163.3719173634,113.58821249
7.9666666667,21.4087450485,5.8288506395,-10.4670068571,-8.5358871875,22.8267957025,-39.2223212188,39.8367669719,-144.377990775,125.6796779471
7.9733333333,13.2360492941,19.5641971422,43.7976632764,18.4921309375,19.894425765,63.4766164225,33.9432630379,49.2237172646,116.1326406199
7.98,3.6760186501,-1.4133207641,11.7538558249,4.1814646875,4.9862720713,-13.7942946675,30.5879784511,117.2040754544,161.7004738189
7.9866666667,15.2342375078,8.2670738822,-2.6639342655,7.76047875,25.2282625431,0.1555291838,39.371005357,-161.8128923722,96.2900708494
7.9933333333,17.0133785396,2.5608331671,-3.2511598746,-8.1350703125,23.1524606525,-33.1312016938,42.4584534939,-50.5561461718,147.2533883769
8,12.9850057712,14.6475876952,44.0295274821,14.8777553125,28.2448288994,53.7474975401,61.2548118168,71.2434579581,140.2510760165
8.0066666667,15.8341696281,1.8213414235,-8.4312573471,-3.99124875,28.0473340869,-32.9301690713,39.7168163937,-82.7880933474,156.4933239538
8.0133333333,18.531774835,11.8040250035,17.7550171449,11.1979059375,30.7445723869,2.7837207075,54.88219188,-20.1331231305,142.2240126288
8.02,0.6151675719,-2.3923941885,-3.1468489171,4.848075,8.4174971525,-3.5420119537,40.6188662971,-76.5108903038,152.2403267726
8.0266666667,15.1623040441,5.4038381435,6.9978108384,-3.11317375,23.8760430713,-16.064053825,26.6188242278,-0.1044049088,111.5184068
8.0333333333,18.4901887055,15.1672142285,24.2807037426,13.001389375,33.7121749369,18.4841359037,65.1226542022,-54.3143041903,154.5828804412
8.04,12.6049457932,5.3660126005,8.4422463661,5.3482909375,30.5787581994,0.356060935,52.1249578955,-61.0206488091,135.6589039415
8.0466666667,-0.0533282721,4.7123686915,18.6093185933,12.968600625,8.9229089712,29.4463800338,29.926741979,8.1652700138,115.646795378
8.0533333333,13.2434039961,-3.5534273782,-22.5600159541,-8.968506875,29.4263798088,-47.308087025,30.8942066789,-89.503391375,66.4566485351
8.06,16.1593545212,19.9800285715,40.0879122418,25.751098125,37.9128763869,40.3383288937,88.4074025056,-54.2288640084,193.620857995
8.0666666667,15.2680319608,-3.8628594355,-17.1519338062,-5.144084375,43.6830787994,-41.1197013612,45.661789126,-78.0432557651,69.9464262706
8.0733333333,8.4926058353,5.441758054,22.184730781,3.9483378125,38.2373817275,20.1136169937,65.4610575717,2.4685231016,131.0310481551
8.08,14.2387491164,5.1716228535,1.344638236,1.52201875,37.679137665,-12.9268412713,58.1141736169,-75.1581094931,110.8717050253
8.0866666667,9.5574087848,-0.8130793799,3.6908771094,0.10923,43.9565119806,-11.6709402675,77.7060787697,-61.4318094257,152.8840525955
8.0933333333,8.2233702091,0.2077206566,3.2587844352,1.7410328125,41.6188434963,-9.3900387238,69.1686234336,-72.1823328716,139.7464213861
8.1,11.119007512,6.5472433973,20.7761686001,3.92009375,46.035510365,7.262757875,86.8995879305,-9.8946932291,145.8802461611
8.1066666667,13.1799321696,2.335653024,-1.3567151386,-4.57201875,35.5263535244,-26.4182722162,54.5787703105,-60.5603689702,100.8184587457
8.1133333333,7.6444245675,-1.6955587365,2.2187747252,-0.5454084375,46.9970798713,-16.8537225488,86.0972413516,-62.8318093029,146.7690258334
8.12,5.8786064798,0.4974112959,3.5382628322,2.0718496875,45.6084863119,-9.444016905,70.458792891,-40.5845065951,108.602900886
8.1266666667,7.7199372009,-4.6815116425,-2.6761074523,-12.4794928125,44.3377044775,-31.0398297075,88.2076144551,-84.0461273233,181.5566735685
8.1333333333,10.2731880226,2.4937611004,4.9818632276,-8.5544225,44.2077670306,-18.980425115,76.8622615051,-40.652122805,109.4571839485
8.14,7.9830850538,-3.5827069077,-5.6411853144,-10.585333125,43.3104797025,-38.8588300763,91.0848701345,-76.5398878404,153.4996225038
